,file,flines,full_path,no_characters,no_lines,no_tokens,prog_lang,round,solution,task,username,year
1578,00000000001597ed.PYTHON3,"'''
oh boi

ok this is zillion + nim
    but basically discrete nim lol

but through smart blocking you can, if the max is n (here n=100)
    only be able to take for 50 moves

how to solve nim
    minimax search
    -> maybe do minimax here on just qualitatively different moves
    -> actually maybe not even needed

if 2 * 10**10 coins left
    take from the middle
    [2] -> [0] [0]
if 3 * 10**10 coins left
    take middle 10**10
    [3] -> [1] [1]
if 4 * 10**10 coins left
    take first 10**10
    this maximizes chance of other player not doing the optimal move
if 5 * 10**10 coins left
    take middle 10**10

strategy
    ward off a 10**10 section at the beginning or end
    chance of computer hitting that is basically 0
    unless it is the only legal move... oops

    ward off 3 * 10**10
    not possible...
    but if we could, then we could play in the middle
    and the opponent would very likely not
    => create size 3 * 10**10 gaps for most flexibility ?
    nah i feel like this is wrong

okay
possible moves
    1 <= n < 2
        1 possible move: block [0]
    2 <= n < 3
        either allow [1] or block [0]
    3 <= n < 4
        either allow [1 1] or block [0 2]

okay
maybe
expectiminimax ?
expectimax ?
    but we would have 10**10 children ...
    maybe only look at 10 ?
    nodes: children**100 yikes

how tf is the perfect strategy here only 6 pts ??
i mean the above search can beat it >80% of the time probably
    if we do a shallow search

this problem isnt even worth thinking about based on the points...

maybe it really is just as simple as trying to create as many gaps of size
    exactly 2 * 10**10 as possible ?
    => 'mode2' once we only have those gaps

    => destroy everything between 2 and 3 ?
    => turn every gap >= 3 * 10**10 into a 2 * 10**10 gap
    => in mode2, turns into a variant of standard nim
'''

import sys, random

wins = 0

t, w = [int(x) for x in input().split()]

for _ in range(t):

    moves = [-10**10+1, 10**12+1]  # dummy moves to repr boundary conditions

    while True:
        p = int(input())

        # options = []
        # moves.sort()
        # print(moves)
        # import random
        # for m, n in zip(moves, moves[1:]):
        #     if n - m >= 2 * 10**10:
        #         for i in range(100):
        #             options.append(m + 10**10 + random.randint(0, n - m - 2 * 10**10))
        #             # options.append(n - 10**10)
        # p = None
        # if len(options) == 0:
        #     p = -2
        # else:
        #     p = random.choice(options)

        # print('moves', moves, 'len', len(moves))
        # print('opts', options)
        # print('p', p)

        if p == -1:  exit()
        if p == -2:  wins += 1; break  # win
        if p == -3:  break  # loss

        moves.append(p)
        moves.sort()

        # destroy (2,3) gaps
        for m, n in zip(moves, moves[1:]):
            if 3 * 10**10 < n - m < 4 * 10**10:
                move = (n+m)//2
                print(move); moves.append(move); break

        # optimize >=3 gaps
        else:
            for m, n in zip(moves, moves[1:]):
                if n - m >= 4 * 10**10:
                    move = m + 3 * 10**10
                    print(move); moves.append(move); break

        # play endgame on remaining gaps
        # essentially normal nim but only we can do the 2-move
            else:
                size1 = []
                size2exact = []
                for m, n in zip(moves, moves[1:]):
                    print(n - m)
                    if 2 * 10**10 <= n - m < 3 * 10**10:
                        size1.append(m + 10**10)
                    elif 3 * 10**10 == n - m:
                        size2exact.append(m + 10**10)
                    else:
                        # print('mv', moves, 'n - m', n - m)
                        assert n - m < 2 * 10**10

                move = None

                # we want an even number of moves left
                if len(size2exact):
                    if (len(size1) + len(size2exact)) % 2 == 0:
                        # turn 1 move into 2  => keeps it even!
                        move = random.choice(size2exact)
                    else:
                        # on the path to win. now destroy cpu-winning opportunities !
                        move = random.choice(size2exact) + 1

                else:
                    move = random.choice(size1)

                print(move); moves.append(move)



print('wins: ' + str(wins), file=sys.stderr)
",,4522,157,682,Python,0000000000051707,00000000001597ed,0000000000158f1a,xjcl,2019
1579,0000000000159708.PYTHON3,"'''
oh boi

ok this is zillion + nim
    but basically discrete nim lol

but through smart blocking you can, if the max is n (here n=100)
    only be able to take for 50 moves

how to solve nim
    minimax search
    -> maybe do minimax here on just qualitatively different moves
    -> actually maybe not even needed

if 2 * 10**10 coins left
    take from the middle
    [2] -> [0] [0]
if 3 * 10**10 coins left
    take middle 10**10
    [3] -> [1] [1]
if 4 * 10**10 coins left
    take first 10**10
    this maximizes chance of other player not doing the optimal move
if 5 * 10**10 coins left
    take middle 10**10

strategy
    ward off a 10**10 section at the beginning or end
    chance of computer hitting that is basically 0
    unless it is the only legal move... oops

    ward off 3 * 10**10
    not possible...
    but if we could, then we could play in the middle
    and the opponent would very likely not
    => create size 3 * 10**10 gaps for most flexibility ?
    nah i feel like this is wrong

okay
possible moves
    1 <= n < 2
        1 possible move: block [0]
    2 <= n < 3
        either allow [1] or block [0]
    3 <= n < 4
        either allow [1 1] or block [0 2]

okay
maybe
expectiminimax ?
expectimax ?
    but we would have 10**10 children ...
    maybe only look at 10 ?
    nodes: children**100 yikes

how tf is the perfect strategy here only 6 pts ??
i mean the above search can beat it >80% of the time probably
    if we do a shallow search

this problem isnt even worth thinking about based on the points...

maybe it really is just as simple as trying to create as many gaps of size
    exactly 2 * 10**10 as possible ?
    => 'mode2' once we only have those gaps

    => destroy everything between 2 and 3 ?
    => turn every gap >= 3 * 10**10 into a 2 * 10**10 gap
    => in mode2, turns into a variant of standard nim
'''

import sys

wins = 0

t, w = [int(x) for x in input().split()]

for _ in range(t):

    moves = [-10**10+1, 10**12+1]  # dummy moves to repr boundary conditions

    while True:
        p = int(input())

        # options = []
        # moves.sort()
        # print(moves)
        # import random
        # for m, n in zip(moves, moves[1:]):
        #     if n - m >= 2 * 10**10:
        #         for i in range(100):
        #             options.append(m + 10**10 + random.randint(0, n - m - 2 * 10**10))
        #             # options.append(n - 10**10)
        # p = None
        # if len(options) == 0:
        #     p = -2
        # else:
        #     p = random.choice(options)

        # print('moves', moves, 'len', len(moves))
        # print('opts', options)
        # print('p', p)

        if p == -1:  exit()
        if p == -2:  wins += 1; break  # win
        if p == -3:  break  # loss

        moves.append(p)
        moves.sort()

        # destroy (2,3) gaps
        for m, n in zip(moves, moves[1:]):
            if 3 * 10**10 < n - m < 4 * 10**10:
                move = (n+m)//2
                print(move); moves.append(move); break

        # optimize >=3 gaps
        else:
            for m, n in zip(moves, moves[1:]):
                if n - m >= 4 * 10**10:
                    move = m + 3 * 10**10
                    print(move); moves.append(move); break

        # play endgame on remaining gaps
        # essentially normal nim but only we can do the 2-move
            else:
                size1 = []
                size2exact = []
                for m, n in zip(moves, moves[1:]):
                    print(n - m)
                    if 2 * 10**10 <= n - m < 3 * 10**10:
                        size1.append(m + 10**10)
                    elif 3 * 10**10 == n - m:
                        size2exact.append(m + 10**10)
                    else:
                        # print('mv', moves, 'n - m', n - m)
                        if not n - m < 2 * 10**10:
                            list(range(9999999999999999))
                        assert n - m < 2 * 10**10

                move = None

                # we want an even number of moves left
                if len(size2exact):
                    if (len(size1) + len(size2exact)) % 2 == 0:
                        # turn 1 move into 2  => keeps it even!
                        move = random.choice(size2exact)
                    else:
                        # on the path to win. now destroy cpu-winning opportunities !
                        move = random.choice(size2exact) + 1

                else:
                    move = random.choice(size1)

                print(move); moves.append(move)



print('wins: ' + str(wins), file=sys.stderr)
",,4623,159,691,Python,0000000000051707,0000000000159708,0000000000158f1a,xjcl,2019
1580,000000000015966f.PYTHON3,"'''
oh boi

ok this is zillion + nim
    but basically discrete nim lol

but through smart blocking you can, if the max is n (here n=100)
    only be able to take for 50 moves

how to solve nim
    minimax search
    -> maybe do minimax here on just qualitatively different moves
    -> actually maybe not even needed

if 2 * 10**10 coins left
    take from the middle
    [2] -> [0] [0]
if 3 * 10**10 coins left
    take middle 10**10
    [3] -> [1] [1]
if 4 * 10**10 coins left
    take first 10**10
    this maximizes chance of other player not doing the optimal move
if 5 * 10**10 coins left
    take middle 10**10

strategy
    ward off a 10**10 section at the beginning or end
    chance of computer hitting that is basically 0
    unless it is the only legal move... oops

    ward off 3 * 10**10
    not possible...
    but if we could, then we could play in the middle
    and the opponent would very likely not
    => create size 3 * 10**10 gaps for most flexibility ?
    nah i feel like this is wrong

okay
possible moves
    1 <= n < 2
        1 possible move: block [0]
    2 <= n < 3
        either allow [1] or block [0]
    3 <= n < 4
        either allow [1 1] or block [0 2]

okay
maybe
expectiminimax ?
expectimax ?
    but we would have 10**10 children ...
    maybe only look at 10 ?
    nodes: children**100 yikes

how tf is the perfect strategy here only 6 pts ??
i mean the above search can beat it >80% of the time probably
    if we do a shallow search

this problem isnt even worth thinking about based on the points...

maybe it really is just as simple as trying to create as many gaps of size
    exactly 2 * 10**10 as possible ?
    => 'mode2' once we only have those gaps

    => destroy everything between 2 and 3 ?
    => turn every gap >= 3 * 10**10 into a 2 * 10**10 gap
    => in mode2, turns into a variant of standard nim
'''

import sys

wins = 0

t, w = [int(x) for x in input().split()]

for _ in range(t):

    moves = [-10**10+1, 10**12+1]  # dummy moves to repr boundary conditions

    while True:
        p = int(input())

        # options = []
        # moves.sort()
        # print(moves)
        # import random
        # for m, n in zip(moves, moves[1:]):
        #     if n - m >= 2 * 10**10:
        #         for i in range(100):
        #             # options.append(m + 10**10 + random.randint(0, n - m - 2 * 10**10))
        #             options.append(n - 10**10)
        # p = None
        # if len(options) == 0:
        #     p = -2
        # else:
        #     p = random.choice(options)

        # print('moves', moves, 'len', len(moves))
        # print('opts', options)
        # print('p', p)

        if p == -1:  exit()
        if p == -2:  wins += 1; break  # win
        if p == -3:  break  # loss

        moves.append(p)
        moves.sort()

        # destroy (2,3) gaps
        for m, n in zip(moves, moves[1:]):
            if 3 * 10**10 < n - m < 4 * 10**10:
                move = (n+m)//2
                print(move); moves.append(move); break

        # optimize >=3 gaps
        else:
            for m, n in zip(moves, moves[1:]):
                if n - m >= 4 * 10**10:
                    move = m + 3 * 10**10
                    print(move); moves.append(move); break

        # play endgame on remaining gaps
        # essentially normal nim but only we can do the 2-move
            else:
                size1 = []
                size2exact = []
                for m, n in zip(moves, moves[1:]):
                    print(n - m)
                    if 2 * 10**10 <= n - m < 3 * 10**10:
                        size1.append(m + 10**10)
                    elif 3 * 10**10 == n - m:
                        size2exact.append(m + 10**10)
                    else:
                        # assert n - m < 2 * 10**10
                        list(range(9999999999999999999999999999999999999))

                move = None

                # we want an even number of moves left
                if len(size2exact):
                    if (len(size1) + len(size2exact)) % 2 == 0:
                        # turn 1 move into 2  => keeps it even!
                        move = random.choice(size2exact)
                    else:
                        # on the path to win. now destroy cpu-winning opportunities !
                        move = random.choice(size2exact) + 1

                else:
                    move = random.choice(size1)

                print(move); moves.append(move)



print('wins: ' + str(wins), file=sys.stderr)
",,4530,157,674,Python,0000000000051707,000000000015966f,0000000000158f1a,xjcl,2019
1581,00000000001597d2.PYTHON3,"
import sys

wins = 0

t, w = [int(x) for x in input().split()]

for _ in range(t):

    moves = [-10**10+1, 10**12+1]  # dummy moves to repr boundary conditions

    while True:
        p = int(input())

        if p == -1:  exit()
        if p == -2:  wins += 1; break  # win
        if p == -3:  break  # loss

        options = []
        moves.sort()
        import random
        for m, n in zip(moves, moves[1:]):
            if n - m >= 2 * 10**10:
                for i in range(100):
                    # options.append(m + 10**10 + random.randint(0, n - m - 2 * 10**10))
                    options.append(n - 10**10)
        p = random.choice(options)

        print(p)
        moves.append(p)


print('wins: ' + str(wins), file=sys.stderr)

# test to see why i get runtime error
",,793,36,114,Python,0000000000051707,00000000001597d2,0000000000158f1a,xjcl,2019
1582,0000000000159600.PYTHON3,"'''
oh boi

ok this is zillion + nim
    but basically discrete nim lol

but through smart blocking you can, if the max is n (here n=100)
    only be able to take for 50 moves

how to solve nim
    minimax search
    -> maybe do minimax here on just qualitatively different moves
    -> actually maybe not even needed

if 2 * 10**10 coins left
    take from the middle
    [2] -> [0] [0]
if 3 * 10**10 coins left
    take middle 10**10
    [3] -> [1] [1]
if 4 * 10**10 coins left
    take first 10**10
    this maximizes chance of other player not doing the optimal move
if 5 * 10**10 coins left
    take middle 10**10

strategy
    ward off a 10**10 section at the beginning or end
    chance of computer hitting that is basically 0
    unless it is the only legal move... oops

    ward off 3 * 10**10
    not possible...
    but if we could, then we could play in the middle
    and the opponent would very likely not
    => create size 3 * 10**10 gaps for most flexibility ?
    nah i feel like this is wrong

okay
possible moves
    1 <= n < 2
        1 possible move: block [0]
    2 <= n < 3
        either allow [1] or block [0]
    3 <= n < 4
        either allow [1 1] or block [0 2]

okay
maybe
expectiminimax ?
expectimax ?
    but we would have 10**10 children ...
    maybe only look at 10 ?
    nodes: children**100 yikes

how tf is the perfect strategy here only 6 pts ??
i mean the above search can beat it >80% of the time probably
    if we do a shallow search

this problem isnt even worth thinking about based on the points...

maybe it really is just as simple as trying to create as many gaps of size
    exactly 2 * 10**10 as possible ?
    => 'mode2' once we only have those gaps

    => destroy everything between 2 and 3 ?
    => turn every gap >= 3 * 10**10 into a 2 * 10**10 gap
    => in mode2, turns into a variant of standard nim
'''

import sys

wins = 0

t, w = [int(x) for x in input().split()]

for _ in range(t):

    moves = [-10**10+1, 10**12+1]  # dummy moves to repr boundary conditions

    while True:
        p = int(input())

        # options = []
        # moves.sort()
        # print(moves)
        # for m, n in zip(moves, moves[1:]):
        #     if n - m >= 2 * 10**10 + 10**9:
        #         for i in range(100):
        #             options.append(m + 10**10 + i)
        #     elif n - m >= 2 * 10**10:
        #         options.append(m + 10**10)
        # import random
        # p = None
        # if len(options) == 0:
        #     p = -2
        # else:
        #     p = random.choice(options)

        # print('moves', moves, 'len', len(moves))
        # print('opts', options)
        # print('p', p)

        if p == -1:  exit()
        if p == -2:  wins += 1; break  # win
        if p == -3:  break  # loss

        moves.append(p)
        moves.sort()

        # destroy (2,3) gaps
        for m, n in zip(moves, moves[1:]):
            if 3 * 10**10 < n - m < 4 * 10**10:
                move = (n+m)//2
                print(move); moves.append(move); break

        # optimize >=3 gaps
        else:
            for m, n in zip(moves, moves[1:]):
                if n - m >= 4 * 10**10:
                    move = m + 3 * 10**10
                    print(move); moves.append(move); break

        # play endgame on remaining gaps
        # essentially normal nim but only we can do the 2-move
            else:
                size1 = []
                size2exact = []
                for m, n in zip(moves, moves[1:]):
                    print(n - m)
                    if 2 * 10**10 <= n - m < 3 * 10**10:
                        size1.append(m + 10**10)
                    elif 3 * 10**10 == n - m:
                        size2exact.append(m + 10**10)
                    else:
                        assert n - m < 2 * 10**10

                move = None

                # we want an even number of moves left
                if len(size2exact):
                    if (len(size1) + len(size2exact)) % 2 == 0:
                        # turn 1 move into 2  => keeps it even!
                        move = random.choice(size2exact)
                    else:
                        # on the path to win. now destroy cpu-winning opportunities !
                        move = random.choice(size2exact) + 1

                else:
                    move = random.choice(size1)

                print(move); moves.append(move)



print('wins: ' + str(wins), file=sys.stderr)
",,4459,157,675,Python,0000000000051707,0000000000159600,0000000000158f1a,xjcl,2019
4641,000000000014cd95.PYTHON3,"

SWITCH_DAY = 80
NUM_VASES = 14

for i in range(int(input())):

    vases = [None] * (20 - NUM_VASES)
    min_index = 0

    for day in range(99):
        input()

        if day == SWITCH_DAY + (20 - NUM_VASES):
            min_len = min(len(v) for v in vases)
            min_index = [i for i in range(len(vases)) if len(vases[i]) == min_len][0]


        if day < SWITCH_DAY:
            print(1 + (day % (NUM_VASES)), 1)

        elif day < SWITCH_DAY + (20 - NUM_VASES):
            # inspect vases 17 18 19 20
            print(day - SWITCH_DAY + NUM_VASES + 1, 0)
            vases[day - SWITCH_DAY] = [int(x) for x in input().split()]

        else:
            min_len2 = min([len(vases[i]), i] for i in range(len(vases)) if i != min_index)
            min_len2, min_index2 = min_len2

            print(NUM_VASES + 1 + min_index2, 1)
            vases[min_index2].append(None)

    input()
    print(NUM_VASES + 1 + min_index, 100)

",,944,37,124,Python,0000000000051679,000000000014cd95,00000000001461c8,xjcl,2019
4642,000000000014ca66.PYTHON3,"

SWITCH_DAY = 80
NUM_VASES = 14

for i in range(int(input())):

    vases = [None] * 4
    min_index = 0

    for day in range(99):
        input()

        if day == SWITCH_DAY + (20 - NUM_VASES):
            min_len = min(len(v) for v in vases)
            min_index = [i for i in range(len(vases)) if len(vases[i]) == min_len][0]


        if day < SWITCH_DAY:
            print(1 + (day % (NUM_VASES)), 1)

        elif day < SWITCH_DAY + (20 - NUM_VASES):
            # inspect vases 17 18 19 20
            print(day - SWITCH_DAY + NUM_VASES + 1, 0)
            vases[day - SWITCH_DAY] = [int(x) for x in input().split()]

        else:
            min_len2 = min([len(vases[i]), i] for i in range(len(vases)) if i != min_index)
            min_len2, min_index2 = min_len2

            print(NUM_VASES + 1 + min_index2, 1)
            vases[min_index2].append(None)

    input()
    print(NUM_VASES + 1 + min_index, 100)

",,929,37,122,Python,0000000000051679,000000000014ca66,00000000001461c8,xjcl,2019
4643,000000000014c85d.PYTHON3,"

SWITCH_DAY = 80

for i in range(int(input())):

    vases = [None] * 4
    min_index = 0

    for day in range(99):
        input()

        if day == SWITCH_DAY + 4:
            min_len = min(len(v) for v in vases)
            min_index = [i for i in range(len(vases)) if len(vases[i]) == min_len][0]


        if day < SWITCH_DAY:
            print(1 + (day % 16), 1)

        elif day < SWITCH_DAY + 4:
            # inspect vases 17 18 19 20
            print(day - SWITCH_DAY + 17, 0)
            vases[day - SWITCH_DAY] = [int(x) for x in input().split()]

        else:
            min_len2 = min([len(vases[i]), i] for i in range(len(vases)) if i != min_index)
            min_len2, min_index2 = min_len2

            print(17 + min_index2, 1)
            vases[min_index2].append(None)

    input()
    print(17 + min_index, 100)

",,842,36,109,Python,0000000000051679,000000000014c85d,00000000001461c8,xjcl,2019
4644,000000000014be35.PYTHON3,"

SWITCH_DAY = 80

for i in range(int(input())):

    vases = [None] * 4
    min_index = 0

    for day in range(99):
        input()

        if day < SWITCH_DAY:
            print(1 + (day % 16), 1)

        elif day < SWITCH_DAY + 4:
            # inspect vases 17 18 19 20
            print(day - SWITCH_DAY + 17, 0)
            vases[day - SWITCH_DAY] = [int(x) for x in input().split()]

        else:
            min_len = min(len(v) for v in vases)
            min_index = [i for i in range(len(vases)) if len(vases[i]) == min_len][0]

            add_index = day % 3

            if add_index >= min_index:  add_index += 1

            print(17 + add_index, 1)

    input()
    print(17 + min_index, 100)

",,715,34,98,Python,0000000000051679,000000000014be35,00000000001461c8,xjcl,2019
4645,000000000014bbb6.PYTHON3,"

SWITCH_DAY = 80

for i in range(int(input())):

    vases = [None] * 4
    min_index = 0

    for day in range(99):
        input()


        if day < SWITCH_DAY:
            print(1 + (day % 16), 1)

        elif day < SWITCH_DAY + 4:
            # inspect vases 17 18 19 20
            print(day - SWITCH_DAY + 17, 0)
            vases[day - SWITCH_DAY] = [int(x) for x in input()]

        else:
            min_len = min(len(v) for v in vases)
            min_index = [i for i in range(len(vases)) if len(vases[i]) == min_len][0]

            add_index = day % 3

            if add_index >= min_index:  add_index += 1

            print(17 + add_index, 1)

    input()
    print(17 + min_index, 100)

    if int(input()) == -1:
        exit()

",,751,38,103,Python,0000000000051679,000000000014bbb6,00000000001461c8,xjcl,2019
4646,000000000014bb0c.PYTHON3,"

SWITCH_DAY = 80

for i in range(int(input())):

    vases = [None] * 4
    min_index = 0

    for day in range(99):
        input()


        if day < SWITCH_DAY:
            print(1 + (day % 16), 1)

        elif day < SWITCH_DAY + 4:
            # inspect vases 17 18 19 20
            print(day - SWITCH_DAY + 17, 0)
            vases[day - SWITCH_DAY] = [int(x) for x in input()]

        else:
            min_len = min(len(v) for v in vases)
            min_index = [i for i in range(len(vases)) if len(vases[i]) == min_len][0]

            add_index = day % 3

            if add_index >= min_index:  add_index += 1

            print(17 + add_index, 1)

    input()
    print(17 + min_index, 100)

",,708,35,98,Python,0000000000051679,000000000014bb0c,00000000001461c8,xjcl,2019
4647,0000000000149b36.PYTHON3,"# usage:  (python3 a.py < a.in) > a.out
import time, sys, inspect, functools

lineno = lambda: inspect.currentframe().f_back.f_back.f_lineno
print = lambda *a, **k: __builtins__.print(str(lineno())+':', *a, file=sys.stderr, **k)

#---------------------------------------------

'''

'''

def run(case):
    print(case)

    for x in range(1, 501):
        for y in range(1, 501):

            for i in range(len(case)-1):
                if case[i][0]*x + case[i][1]*y >= case[i+1][0]*x + case[i+1][1]*y:
                    break

            else:
                return str(x) + ' ' + str(y)

    return 'IMPOSSIBLE'

#---------------------------------------------

def read_case():
    num_molecules = int(input())
    ret = []
    for i in range(num_molecules):
        ret.append([int(x) for x in input().split()])
    return ret

for i in range(int(input())):
    outstr = 'Case #'+str(i+1)+': '+str(run(read_case()))
    print(outstr, ' @ t =', time.clock())
    __builtins__.print(outstr)
",,998,41,101,Python,0000000000051679,0000000000149b36,0000000000146184,xjcl,2019
4648,0000000000149bbc.PYTHON3,"# usage:  (python3 a.py < a.in) > a.out
import time, sys, inspect, functools

lineno = lambda: inspect.currentframe().f_back.f_back.f_lineno
print = lambda *a, **k: __builtins__.print(str(lineno())+':', *a, file=sys.stderr, **k)

#---------------------------------------------

'''

'''

def run(case):
    print(case)

    for x in range(1, 1001):
        for y in range(1, 1001):

            for i in range(len(case)-1):
                if case[i][0]*x + case[i][1]*y >= case[i+1][0]*x + case[i+1][1]*y:
                    break

            else:
                return str(x) + ' ' + str(y)

    return 'IMPOSSIBLE'

#---------------------------------------------

def read_case():
    num_molecules = int(input())
    ret = []
    for i in range(num_molecules):
        ret.append([int(x) for x in input().split()])
    return ret

for i in range(int(input())):
    outstr = 'Case #'+str(i+1)+': '+str(run(read_case()))
    print(outstr, ' @ t =', time.clock())
    __builtins__.print(outstr)
",,1000,41,101,Python,0000000000051679,0000000000149bbc,0000000000146184,xjcl,2019
4649,0000000000149986.PYTHON3,"# usage:  (python3 a.py < a.in) > a.out
import time, sys, inspect, functools

lineno = lambda: inspect.currentframe().f_back.f_back.f_lineno
print = lambda *a, **k: __builtins__.print(str(lineno())+':', *a, file=sys.stderr, **k)

#---------------------------------------------

'''

'''

def run(case):
    print(case)

    for x in range(1, 101):
        for y in range(1, 101):

            for i in range(len(case)-1):
                if case[i][0]*x + case[i][1]*y >= case[i+1][0]*x + case[i+1][1]*y:
                    break

            else:
                return str(x) + ' ' + str(y)

    return 'IMPOSSIBLE'

#---------------------------------------------

def read_case():
    num_molecules = int(input())
    ret = []
    for i in range(num_molecules):
        ret.append([int(x) for x in input().split()])
    return ret

for i in range(int(input())):
    outstr = 'Case #'+str(i+1)+': '+str(run(read_case()))
    print(outstr, ' @ t =', time.clock())
    __builtins__.print(outstr)
",,998,41,101,Python,0000000000051679,0000000000149986,0000000000146184,xjcl,2019
4650,00000000001490fb.PYTHON3,"# usage:  (python3 a.py < a.in) > a.out
import time, sys, inspect, functools

lineno = lambda: inspect.currentframe().f_back.f_back.f_lineno
print = lambda *a, **k: __builtins__.print(str(lineno())+':', *a, file=sys.stderr, **k)

#---------------------------------------------

'''
- STRICTLY increasing weights
- think of these as 2D grid
- same row or same col: def less
- and we can pick any combination for the remaining ones
=> toposort algorihtm ??
- no, eg 4 1, 2 2, 1 4 counterexample
- el can only be first if in the bottom-left quadrant of it there is nothing
    => recursive algorithm ?
just try to do a sort with every multiple we see ?
    y = 1x, y = 2x, etc
    but i think we have O(n^2) multiples .... oof
    O(n^3 log n)

num permutations of n elements is n! -> too many too list

oh i know
we should probably make a 2D table of slopes
    oh or even better of 'y < ? x' and 'y > ? x'
hmm i made the table now
    if we look at the upper-right half of the table
    we have to count the assignments of {True, False} to the variables that produce a truth
i feel like im so close
    but i still do not know the number of T/F assignments
    have i just transformed the problem =(
actually
    the > and < is irrelevant for the number of T/F
    OH!
    i think it's just the number of distinct slopes plus 1
    omfg
    it's minute 70 and i'm starting to code. good work bro
'''

from fractions import gcd

def run(case):
    slopes = set()

    for i in range(len(case)):
        for j in range(i+1, len(case)):

            x, y = case[i]
            x2, y2 = case[j]

            diffs = x2-x, y2-y
            diffs = [abs(diffs[0]), abs(diffs[1])]
            print(case[i], case[j], diffs)
            if min(diffs) == 0: continue
            if x2 > x and y2 > y: continue
            if x > x2 and y > y2: continue

            my_gcd = gcd(*diffs)
            diffs = (diffs[0]//my_gcd, diffs[1]//my_gcd)
            slopes.add(diffs)

    print(slopes)
    return len(slopes) + 1  # actually +1 but we also have superfluous Frac(0,0)

#---------------------------------------------

def read_case():
    num_molecules = int(input())
    ret = []
    for i in range(num_molecules):
        ret.append([int(x) for x in input().split()])
    return ret

for i in range(int(input())):
    outstr = 'Case #'+str(i+1)+': '+str(run(read_case()))
    print(outstr, ' @ t =', time.clock())
    __builtins__.print(outstr)
",,2442,80,372,Python,0000000000051679,00000000001490fb,0000000000146183,xjcl,2019
4651,0000000000148ff3.PYTHON3,"# usage:  (python3 a.py < a.in) > a.out
import time, sys, inspect, functools

lineno = lambda: inspect.currentframe().f_back.f_back.f_lineno
print = lambda *a, **k: __builtins__.print(str(lineno())+':', *a, file=sys.stderr, **k)

#---------------------------------------------

'''
- STRICTLY increasing weights
- think of these as 2D grid
- same row or same col: def less
- and we can pick any combination for the remaining ones
=> toposort algorihtm ??
- no, eg 4 1, 2 2, 1 4 counterexample
- el can only be first if in the bottom-left quadrant of it there is nothing
    => recursive algorithm ?
just try to do a sort with every multiple we see ?
    y = 1x, y = 2x, etc
    but i think we have O(n^2) multiples .... oof
    O(n^3 log n)

num permutations of n elements is n! -> too many too list

oh i know
we should probably make a 2D table of slopes
    oh or even better of 'y < ? x' and 'y > ? x'
hmm i made the table now
    if we look at the upper-right half of the table
    we have to count the assignments of {True, False} to the variables that produce a truth
i feel like im so close
    but i still do not know the number of T/F assignments
    have i just transformed the problem =(
actually
    the > and < is irrelevant for the number of T/F
    OH!
    i think it's just the number of distinct slopes plus 1
    omfg
    it's minute 70 and i'm starting to code. good work bro
'''

from fractions import gcd

def run(case):
    slopes = set()

    for i in range(len(case)):
        for j in range(i+1, len(case)):

            x, y = case[i]
            x2, y2 = case[j]

            diffs = x2-x, y2-y
            diffs = [abs(diffs[0]), abs(diffs[1])]
            print(case[i], case[j], diffs)
            if min(diffs) == 0: continue
            if x2 > x and y2 > y: continue
            if x > x2 and y > y2: continue

            diffs = (diffs[0]//gcd(*diffs), diffs[1]//gcd(*diffs))
            slopes.add(diffs)

    print(slopes)
    return len(slopes) + 1  # actually +1 but we also have superfluous Frac(0,0)

#---------------------------------------------

def read_case():
    num_molecules = int(input())
    ret = []
    for i in range(num_molecules):
        ret.append([int(x) for x in input().split()])
    return ret

for i in range(int(input())):
    outstr = 'Case #'+str(i+1)+': '+str(run(read_case()))
    print(outstr, ' @ t =', time.clock())
    __builtins__.print(outstr)
",,2419,79,369,Python,0000000000051679,0000000000148ff3,0000000000146183,xjcl,2019
99273,0000000000111ecd.PYTHON3,"# usage:  (python3 a.py < a.in) > a.out
import time, sys, inspect, functools

lineno = lambda: inspect.currentframe().f_back.f_back.f_lineno
print = lambda *a, **k: __builtins__.print(str(lineno())+':', *a, file=sys.stderr, **k)

#---------------------------------------------

'''

i'm sorry

'''

import queue

def matching_chars_right(a, b):
    out = 0
    for i in range(min(len(a), len(b))):
        if a[-i-1] == b[-i-1]:
            out += 1
        else:
            break
    return out

def run(words):
    BIG_CONST = 999999

    n = len(words)
    p = queue.PriorityQueue()
    for i in range(n):
        for j in range(i+1, n):
            val = matching_chars_right(words[i], words[j])
            if val >= 1:
                entry = (BIG_CONST - val, i, j, words[i][-val:])
                p.put(entry)

    used = set()
    used_matches = set()
    last_val = 0
    rhymes = 0
    while not p.empty():
        val, i, j, match = p.get()
        if i not in used and j not in used and match not in used_matches:
            rhymes += 2
            used.add(i)
            used.add(j)
            used_matches.add(match)

    return rhymes

#---------------------------------------------

def read_case():
    n_lines = int(input())
    words = []
    for _ in range(n_lines):
        words.append(input())
    return words

for i in range(int(input())):
    outstr = 'Case #'+str(i+1)+': '+str(run(read_case()))
    print(outstr, ' @ t =', time.clock())
    __builtins__.print(outstr)
",,1502,65,168,Python,51635,0000000000111ecd,0000000000104e05,xjcl,2019
